ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,n_stay,n_swerve,n_total,stay_prob,swerve_prob
223BXADFthD5Jo3PM,850953115_8802876052376296.0,8802876052376300,4,1,1,0,0,Old,Age,Age,Young,Old,1,4,0,0,Desktop,1,0,GBR,1.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223BYifT53tQSv7Yg,-1594341876_1841400032020538.0,1841400032020540,10,0,1,0,2,Young,Age,Age,Young,Old,1,3,0,0,Desktop,1,0,USA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223BYifT53tQSv7Yg,-1594341876_1841400032020538.0,1841400032020540,10,1,1,0,1,Old,Age,Age,Young,Old,1,3,0,1,Desktop,1,1,USA,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223CZMLT8L66krb6g,282148254_1472199459094554.0,1472199459094550,5,0,0,0,2,Rand,Age,Random,,,,1,0,0,Desktop,0,1,SVK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223CZMLT8L66krb6g,282148254_1472199459094554.0,1472199459094550,5,1,0,1,0,Rand,Age,Random,,,,1,0,1,Desktop,0,0,SVK,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223DDss7KwpyPFeTH,2034509633_3738281059012411.0,3738281059012410,8,0,0,0,2,Old,Age,Age,Young,Old,0,5,0,0,Mobile,0,1,JPN,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223DDss7KwpyPFeTH,2034509633_3738281059012411.0,3738281059012410,8,1,0,1,0,Young,Age,Age,Young,Old,0,5,0,1,Mobile,0,0,JPN,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223DM5kzeurLhyREo,-1449322199_7484134562350031.0,7484134562350030,2,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,1,0,GBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
223DM5kzeurLhyREo,-1449322199_7484134562350031.0,7484134562350030,2,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,1,1,GBR,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223DNaMt43rMRympn,-32446603_6959841322104117.0,6959841322104120,5,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,1,Mobile,0,1,USA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223DNaMt43rMRympn,-32446603_6959841322104117.0,6959841322104120,5,1,0,0,2,Female,Gender,Gender,Male,Female,1,4,0,0,Mobile,0,0,USA,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223EtZ7dT3NwFiKau,433175230_3091611177.0,3091611177,5,0,1,0,1,Female,Gender,Gender,Male,Female,0,3,0,1,Mobile,0,1,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,1.0
223EtZ7dT3NwFiKau,433175230_3091611177.0,3091611177,5,1,1,0,2,Male,Gender,Gender,Male,Female,0,3,0,0,Mobile,0,0,AUS,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0.0,1.0
223Ey8FWWJSeCHRpW,242352712_3528420733540.0,3528420733540,3,0,1,0,2,Rand,Fitness,Random,,,,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
223Ey8FWWJSeCHRpW,242352712_3528420733540.0,3528420733540,3,1,1,0,1,Rand,Fitness,Random,,,,1,0,1,Desktop,1,0,USA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223FPwwr3W4HcwfQN,922481314_8471418342242891.0,8471418342242890,2,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,0,0,USA,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.0,1.0
223FPwwr3W4HcwfQN,922481314_8471418342242891.0,8471418342242890,2,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1,4,1,0,Desktop,0,1,USA,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223FXDF8kDTnkvnjG,1293037810_7765855112144339.0,7765855112144340,10,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,1,Desktop,0,0,CZE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0
223FXDF8kDTnkvnjG,1293037810_7765855112144339.0,7765855112144340,10,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,2,0,0,Desktop,0,1,CZE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.0,1.0
223FYvQg2W6YX8bd4,1993746541_3597729576.0,3597729576,5,0,1,0,2,Rand,Age,Random,,,,1,0,0,Desktop,0,1,ESP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223FYvQg2W6YX8bd4,1993746541_3597729576.0,3597729576,5,1,1,0,1,Rand,Age,Random,,,,1,0,1,Desktop,0,0,ESP,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223Ft2wHTr3vzyvtK,2007775256_9435757699885670.0,9435757699885670,3,0,0,0,0,Male,Gender,Gender,Male,Female,1,5,0,1,Desktop,1,0,USA,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223Ft2wHTr3vzyvtK,2007775256_9435757699885670.0,9435757699885670,3,1,0,1,0,Female,Gender,Gender,Male,Female,1,5,0,0,Desktop,1,1,USA,0.0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223GfAwSKW4njF7Wd,462236473_2893906945828348.0,2893906945828350,2,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,CHN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0.0,1.0
223GfAwSKW4njF7Wd,462236473_2893906945828348.0,2893906945828350,2,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,0,Mobile,0,0,CHN,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223GfTYLhbDyBwMdn,-301223496_4353786725550890.0,4353786725550890,5,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,0,BRA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223GfTYLhbDyBwMdn,-301223496_4353786725550890.0,4353786725550890,5,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,Mobile,0,1,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
223Gibz6v8kJ2bymi,-1318969398_1381300315429253.0,1381300315429250,2,0,1,0,0,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,0,FRA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223Gibz6v8kJ2bymi,-1318969398_1381300315429253.0,1381300315429250,2,1,1,0,0,Old,Age,Age,Young,Old,1,2,0,0,Desktop,0,1,FRA,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223GmktLB9NayqW9i,1592965708_4502632116554956.0,4502632116554960,2,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,1,SVK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0
223GmktLB9NayqW9i,1592965708_4502632116554956.0,4502632116554960,2,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,1,0,SVK,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.0,1.0
223H7sJnpD9FDrcvB,-945478976_1362939715788824.0,1362939715788820,6,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,0,1,TUR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
223H7sJnpD9FDrcvB,-945478976_1362939715788824.0,1362939715788820,6,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,0,0,TUR,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223HKDJm9NPCMmdBn,-1290983702_6481646261855599.0,6481646261855600,4,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,1,GRC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223HKDJm9NPCMmdBn,-1290983702_6481646261855599.0,6481646261855600,4,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,1,0,GRC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,1.0
223HNKDJ55NLtmmyR,2034232422_6969675633175908.0,6969675633175910,8,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,0,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1.0,0.0
223HNKDJ55NLtmmyR,2034232422_6969675633175908.0,6969675633175910,8,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Mobile,0,1,GBR,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0.0
223HbM286ib9DRGL3,-1113019775_2755664623.0,2755664623,6,0,1,0,0,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,0,RUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1.0,0.0
223HbM286ib9DRGL3,-1113019775_2755664623.0,2755664623,6,1,1,0,0,Female,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,1,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1.0,0.0
223Hc42NPQGMhYGF3,-798125409_149503239214373.0,149503239214373,5,0,0,1,0,Young,Age,Age,Young,Old,1,3,0,0,Desktop,0,0,DEU,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223Hc42NPQGMhYGF3,-798125409_149503239214373.0,149503239214373,5,1,0,0,0,Old,Age,Age,Young,Old,1,3,0,1,Desktop,0,1,DEU,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223JbM2LtFNmcSp5z,741370599_2803625024.0,2803625024,5,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,,,,USA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223JbM2LtFNmcSp5z,741370599_2803625024.0,2803625024,5,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,,,,USA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
223JxysJ3SiwgJKk2,44770374_6530332188046122.0,6530332188046120,7,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,1,USA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0.0,1.0
223JxysJ3SiwgJKk2,44770374_6530332188046122.0,6530332188046120,7,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,4,0,0,Desktop,0,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0.0,1.0
223KPqx3k7v2bAJWW,-1553776955_2443644545.0,2443644545,3,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Mobile,0,1,RUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223KPqx3k7v2bAJWW,-1553776955_2443644545.0,2443644545,3,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,0,Mobile,0,0,RUS,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223KonnNQP7xJQcep,545867651_1174091159512080.0,1174091159512080,4,0,0,0,1,More,Random,Utilitarian,More,Less,1,2,1,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,1.0
223KonnNQP7xJQcep,545867651_1174091159512080.0,1174091159512080,4,1,0,1,0,Less,Random,Utilitarian,More,Less,1,1,1,0,Desktop,1,0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0
223L5XJ93rhtnb9Ax,1405782809_3239504350.0,3239504350,10,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,,,,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223L5XJ93rhtnb9Ax,1405782809_3239504350.0,3239504350,10,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,2,0,1,,,,USA,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223LJ8jybueZzHSqY,-1394713426_8165873578640165.0,8165873578640170,4,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,4,0,0,Desktop,0,0,FRA,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223LJ8jybueZzHSqY,-1394713426_8165873578640165.0,8165873578640170,4,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,1,FRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1.0,0.0
223LJA4SSzn8m3AN9,1531696489_2179595055.0,2179595055,6,0,1,0,0,Female,Gender,Gender,Male,Female,0,5,0,0,Mobile,0,1,FRA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1.0,0.0
223LJA4SSzn8m3AN9,1531696489_2179595055.0,2179595055,6,1,1,0,0,Male,Gender,Gender,Male,Female,0,5,0,1,Mobile,0,0,FRA,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1.0,0.0
223LweSvu8pEaAMju,-2078404414_5194473149052834.0,5194473149052830,12,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0.0,1.0
223LweSvu8pEaAMju,-2078404414_5194473149052834.0,5194473149052830,12,1,0,0,2,Hoomans,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,0,0,USA,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223MghphAr5H8kSrB,-105802491_4275341601279494.0,4275341601279490,8,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,1,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0.0,1.0
223MghphAr5H8kSrB,-105802491_4275341601279494.0,4275341601279490,8,1,0,0,0,Less,Utilitarian,Utilitarian,More,Less,1,1,4,0,Desktop,0,0,USA,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223MkYpHYn9stWnzZ,511721646_6172580220819286.0,6172580220819290,6,0,0,1,0,Rand,Random,Random,,,,2,0,0,Mobile,1,1,USA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,0.0
223MkYpHYn9stWnzZ,511721646_6172580220819286.0,6172580220819290,6,1,0,0,1,Rand,Random,Random,,,,2,0,1,Mobile,0,0,USA,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,0.0
223MkhiyaLmzmgY7K,-184289673_1856030128,1856030128,6,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,5,0,0,,,,BGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1.0,0.0
223MkhiyaLmzmgY7K,-184289673_1856030128,1856030128,6,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,5,0,1,,,,BGR,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1.0,0.0
223MuYLywK4EZQn8S,249309710_6301833686823668.0,6301833686823670,1,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Mobile,0,1,FRA,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223MuYLywK4EZQn8S,249309710_6301833686823668.0,6301833686823670,1,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,4,0,1,Mobile,0,0,FRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1.0,0.0
223N4trmbew4Es3H8,1820051586_1467324485,1467324485,1,0,1,0,1,Rand,Social Status,Random,,,,2,0,1,Mobile,0,1,DEU,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223N4trmbew4Es3H8,1820051586_1467324485,1467324485,1,1,1,0,2,Rand,Social Status,Random,,,,2,0,0,Mobile,0,0,DEU,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223N7MN6M3BpHLfQu,1531436859_2423363187010048.0,2423363187010050,2,0,1,0,1,Less,Random,Utilitarian,More,Less,0,2,3,0,Desktop,1,1,GBR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,0.0
223N7MN6M3BpHLfQu,1531436859_2423363187010048.0,2423363187010050,2,1,1,0,2,More,Random,Utilitarian,More,Less,0,5,3,1,Desktop,1,0,GBR,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1.0,0.0
223NQzNqcbab7XWQn,-409747588_5976174606267197.0,5976174606267200,4,0,1,0,1,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,1,0,AZE,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0
223NQzNqcbab7XWQn,-409747588_5976174606267197.0,5976174606267200,4,1,1,0,2,Less,Utilitarian,Utilitarian,More,Less,1,4,1,0,Desktop,1,1,AZE,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0
223NokyWdwrNBoEDN,-1322534763_9030493054318546.0,9030493054318550,1,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,1,ROU,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,1.0
223NokyWdwrNBoEDN,-1322534763_9030493054318546.0,9030493054318550,1,1,0,0,2,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,0,0,ROU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0.0,1.0
223NyiHebca8Jzctq,-2075772119_2409912616702641.0,2409912616702640,11,0,0,0,1,Rand,Random,Random,,,,2,2,1,Mobile,0,0,SGP,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223NyiHebca8Jzctq,-2075772119_2409912616702641.0,2409912616702640,11,1,0,1,0,Rand,Random,Random,,,,4,2,0,Mobile,0,1,SGP,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0,1.0
223P8JcEwbxygjdov,1650036275_769155500633095.0,769155500633095,7,0,0,1,0,Rand,Random,Random,,,,4,2,1,Mobile,0,0,HUN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0.0,1.0
223P8JcEwbxygjdov,1650036275_769155500633095.0,769155500633095,7,1,0,0,2,Rand,Random,Random,,,,2,2,0,Mobile,0,1,HUN,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
223PL7JZTndqHS3Qq,-1992279923_1408530600,1408530600,5,0,0,1,0,Rand,Fitness,Random,,,,2,0,0,,,,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
223PL7JZTndqHS3Qq,-1992279923_1408530600,1408530600,5,1,0,0,2,Rand,Fitness,Random,,,,2,0,1,,,,DEU,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223PoACxrNQLmo5ty,-7487368_2363483742415159.0,2363483742415160,4,0,0,0,2,Female,Gender,Gender,Male,Female,0,2,0,0,Desktop,1,0,VNM,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223PoACxrNQLmo5ty,-7487368_2363483742415159.0,2363483742415160,4,1,0,1,0,Male,Gender,Gender,Male,Female,0,2,0,1,Desktop,1,1,VNM,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223PyYBMra9AnoGLn,-1060458008_1613667420,1613667420,13,0,1,0,0,Old,Age,Age,Young,Old,0,3,0,0,,,,UKR,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223PyYBMra9AnoGLn,-1060458008_1613667420,1613667420,13,1,1,0,0,Young,Age,Age,Young,Old,0,3,0,1,,,,UKR,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
223Q79RL6yeudGNW5,511938479_1397756552,1397756552,11,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,0,1,CAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223Q79RL6yeudGNW5,511938479_1397756552,1397756552,11,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,0,0,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0
223QAz5n4ognKnDWz,-677336628_9492898848070954.0,9492898848070950,6,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,1,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1.0,0.0
223QAz5n4ognKnDWz,-677336628_9492898848070954.0,9492898848070950,6,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,1,1,BRA,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1.0,0.0
223QmtNS6RfFw9yGc,-1605411518_8674705186848397.0,8674705186848400,13,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,1,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0.0,1.0
223QmtNS6RfFw9yGc,-1605411518_8674705186848397.0,8674705186848400,13,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,1,0,USA,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223QutxXvgimZgZa6,605737350_1952003193801713.0,1952003193801710,9,0,0,0,2,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,0,1,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0.0
223QutxXvgimZgZa6,605737350_1952003193801713.0,1952003193801710,9,1,0,1,0,Male,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,0,GBR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,0.0
223QyCxAQTb9rY9YX,-362742289_6467242304431999.0,6467242304432000,9,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,1,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0.0,1.0
223QyCxAQTb9rY9YX,-362742289_6467242304431999.0,6467242304432000,9,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,1,1,IND,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0
223RixB79dAu6gsgv,-1004090093_1912280186,1912280186,9,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Mobile,0,0,BRA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223RixB79dAu6gsgv,-1004090093_1912280186,1912280186,9,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Mobile,0,1,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1.0
223RnzhMc2jkure83,-1276081419_2567581085100725.0,2567581085100730,7,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Mobile,0,1,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
223RnzhMc2jkure83,-1276081419_2567581085100725.0,2567581085100730,7,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,0,Mobile,0,0,DEU,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
223Ro6XrTTbAp2KDs,1063643838_2903128245914503.0,2903128245914500,8,0,0,1,0,Male,Gender,Gender,Male,Female,1,4,0,1,Desktop,1,0,CAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0.0,1.0
